what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719030695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719034757
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719035036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719035324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719037226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719040246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719041009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719042124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719077282
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564719104352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564719110546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564719114284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564719123252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564719133597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564719135052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564719145886
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564719153618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719154319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564719214159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719253380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719285073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719301903
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719302330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719302637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719304547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719305283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719333146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719366408
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719366722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719366992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719370601
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719370613
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719372101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719430879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719436274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564719445715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564719492158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564719548059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564719555666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719556532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564719560610
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564719560831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719561104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719563151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719564980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719589794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564719602724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719603402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564719603687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719605222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564719605827
