what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564403776508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564403788587
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564403789212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564403790583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564403790984
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404022301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404024324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404095137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1564404096717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404106833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404114741
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1564404114744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1564404114744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404115470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404118537
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404122636
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404122670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404123557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404126251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404129140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404131734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404135397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404136938
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1564404141520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564404152330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564404154860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564404155084
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1564404156927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404157703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404193750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1564404198596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404210454
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404216607
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404216626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404216634
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404218354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564404219592
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404220308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564404221705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404231467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404233429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404234153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404235494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564404239151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404262947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404340969
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564404343666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404373173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404512767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404513738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404513812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404515439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404516790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404516816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404518651
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564404518778
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1564404518884
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1564404518884
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1564404518884
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1564404518884
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1564404518884
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201109151620,"org.eclipse.cdt.launch.remote",1564404518885
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1564404518885
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1564404518886
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201109151620,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1564404518886
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201109151620,"org.eclipse.cdt.debug.ui.memory.search",1564404518888
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1564404518888
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201109151620,"org.eclipse.cdt.dsf.ui",1564404518889
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201109151620,"org.eclipse.cdt.gdb.ui",1564404518889
