what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564716788790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716790865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716791598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716800474
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1564716831445
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1564716833379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564716841616
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564716841850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716842162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716844127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716856966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716926903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564716945963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716946539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564716946982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716961706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564716962744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716963378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564716964803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716967081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716968323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716979986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564716993010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716993618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564716993984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716996071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564716998335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564716999202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564716999419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564717004125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564717005713
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564717006051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564717006347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564717008244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564717008654
