what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702361761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702362463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702370216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702371136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702372634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702373445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702374366
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702374740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702375052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702376846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702450150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702453161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702457077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702462209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702473254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702474143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702477700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702479073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702480118
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702480992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702481288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702482895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702487169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702621891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702665649
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702666086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702666382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702704571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702705039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702705320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702705725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702706224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702708081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702727612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702780262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702780995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564702796065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564702796642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564702802726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702806174
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702806673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702806985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702808716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702822975
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702823256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702823568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702825252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564702865298
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702865594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702865875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702866811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702871475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702909071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564702960052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702974903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564702975075
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564702976167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702978117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564702997164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703039300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703046554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703216594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703224519
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564703278464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564703280086
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564703280616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703280928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703282629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564703292628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564703314312
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564703314609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703314936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703316559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703319024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564703355028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564703370114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564703371455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564703373920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564703374092
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564703374263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564703378896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564703381330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564703404933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564703406477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564703410486
