what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1564659920339
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564659922646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659922938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659950856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564659967765
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564659967984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659968277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659970084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659971947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659987968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564659991360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564659991564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564659995853
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564659996098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659996394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659998055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564659998460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660014795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564660094339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564660096817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564660113002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564660116381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564660118627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564660144533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660441940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660517103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660519841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660539496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660548267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660711575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564660730726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660740955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660890471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564660901034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564660902783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564660903375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564660907620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661058247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564661060997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564661061113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564661066366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564661091452
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564661092385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661092685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661093551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564661097152
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564661097529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661097839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661099685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564661130209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564661132128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564661184802
