what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564655411426
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564655411720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655412020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655413630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655415731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655425289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564655432214
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564655432778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655433069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655434794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655440659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655456281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564655466262
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564655466510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655466804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655468476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655473243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655484776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564655486715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564655487790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564655491630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564655492186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564655519342
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564655520354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655520648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564655522391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564655525536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564655527265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1564655532766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564655537570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564655539022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.shiftLeft",1564655539270
