what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392247529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392247976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392254532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392280826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1564392296088
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1564392296109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564392311514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564392312692
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1564392317704
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564392415236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564392417380
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564392417702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392417980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392418428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392420340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392461354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392515492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392543625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564392549523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564392550607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1564392556659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392560980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392573449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564392575141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1564392582619
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1564392583290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392583573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392585492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392594964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1564392608817
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564392614947
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1564392769730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564392789433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1564392791515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564392796817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564392797138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1564392798128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1564392802458
